county,year,month,cases,deaths
"Allen, Indiana",2020,12,759585,13259.0
"Allen, Indiana",2021,1,975335,17269.0
"Allen, Indiana",2021,2,694178,12700.0
"Allen, Kansas",2020,6,34,0.0
"Allen, Kansas",2020,7,278,0.0
"Allen, Kansas",2020,8,640,0.0
"Allen, Kansas",2020,9,1321,2.0
"Allen, Kansas",2020,10,3198,31.0
"Allen, Kansas",2020,11,7392,30.0
"Allen, Kansas",2020,12,15978,31.0
"Allen, Kansas",2021,1,25529,31.0
"Allen, Kansas",2021,2,20725,20.0
"Allen, Kentucky",2020,3,10,0.0
"Allen, Kentucky",2020,4,132,0.0
"Allen, Kentucky",2020,5,1195,43.0
"Allen, Kentucky",2020,6,4032,131.0
"Allen, Kentucky",2020,7,6028,227.0
"Allen, Kentucky",2020,8,7266,253.0
"Allen, Kentucky",2020,9,8891,270.0
"Allen, Kentucky",2020,10,14628,322.0
"Allen, Kentucky",2020,11,19120,417.0
"Allen, Kentucky",2020,12,29528,516.0
"Allen, Kentucky",2021,1,42974,609.0
"Allen, Kentucky",2021,2,34184,436.0
"Allen, Louisiana",2020,3,58,3.0
"Allen, Louisiana",2020,4,2068,212.0
"Allen, Louisiana",2020,5,3971,299.0
"Allen, Louisiana",2020,6,6713,300.0
"Allen, Louisiana",2020,7,19297,428.0
"Allen, Louisiana",2020,8,41286,992.0
"Allen, Louisiana",2020,9,45506,1352.0
"Allen, Louisiana",2020,10,55073,1671.0
"Allen, Louisiana",2020,11,59205,1974.0
"Allen, Louisiana",2020,12,70720,2170.0
"Allen, Louisiana",2021,1,81654,2337.0
"Allen, Louisiana",2021,2,57919,1618.0
"Allen, Ohio",2020,3,15,0.0
"Allen, Ohio",2020,4,1769,237.0
"Allen, Ohio",2020,5,5117,905.0
"Allen, Ohio",2020,6,7262,1067.0
"Allen, Ohio",2020,7,13251,1268.0
"Allen, Ohio",2020,8,27182,1445.0
"Allen, Ohio",2020,9,39680,1933.0
"Allen, Ohio",2020,10,59954,2280.0
"Allen, Ohio",2020,11,116582,2485.0
"Allen, Ohio",2020,12,218008,3196.0
"Allen, Ohio",2021,1,291450,3818.0
"Allen, Ohio",2021,2,210258,3522.0
"Allendale, South Carolina",2020,4,153,8.0
"Allendale, South Carolina",2020,5,854,82.0
"Allendale, South Carolina",2020,6,1271,90.0
"Allendale, South Carolina",2020,7,3275,93.0
"Allendale, South Carolina",2020,8,7588,154.0
"Allendale, South Carolina",2020,9,10198,180.0
"Allendale, South Carolina",2020,10,12965,190.0
"Allendale, South Carolina",2020,11,13162,243.0
"Allendale, South Carolina",2020,12,14785,279.0
"Allendale, South Carolina",2021,1,18789,339.0
"Allendale, South Carolina",2021,2,15095,277.0
"Alpena, Michigan",2020,4,625,28.0
"Alpena, Michigan",2020,5,2777,255.0
"Alpena, Michigan",2020,6,3373,330.0
"Alpena, Michigan",2020,7,3843,388.0
"Alpena, Michigan",2020,8,4011,417.0
"Alpena, Michigan",2020,9,4155,420.0
"Alpena, Michigan",2020,10,4740,434.0
"Alpena, Michigan",2020,11,10881,463.0
"Alpena, Michigan",2020,12,30529,651.0
"Alpena, Michigan",2021,1,41098,1200.0
"Alpena, Michigan",2021,2,28885,916.0
"Alpine, California",2020,3,2,0.0
"Alpine, California",2020,4,41,0.0
"Alpine, California",2020,5,61,0.0
"Alpine, California",2020,6,41,0.0
"Alpine, California",2020,7,47,0.0
"Alpine, California",2020,8,62,0.0
"Alpine, California",2020,9,60,0.0
"Alpine, California",2020,10,90,0.0
"Alpine, California",2020,11,569,0.0
"Alpine, California",2020,12,1854,0.0
"Alpine, California",2021,1,2185,0.0
"Alpine, California",2021,2,1488,0.0
"Amador, California",2020,3,12,0.0
"Amador, California",2020,4,158,0.0
"Amador, California",2020,5,254,0.0
"Amador, California",2020,6,369,0.0
"Amador, California",2020,7,1673,0.0
"Amador, California",2020,8,6115,277.0
"Amador, California",2020,9,8333,473.0
"Amador, California",2020,10,9644,496.0
"Amador, California",2020,11,12516,480.0
"Amador, California",2020,12,46633,617.0
"Amador, California",2021,1,89849,888.0
"Amador, California",2021,2,66872,722.0
"Amelia, Virginia",2020,3,7,0.0
"Amelia, Virginia",2020,4,324,10.0
"Amelia, Virginia",2020,5,602,31.0
"Amelia, Virginia",2020,6,1102,30.0
"Amelia, Virginia",2020,7,1737,31.0
"Amelia, Virginia",2020,8,2640,63.0
"Amelia, Virginia",2020,9,3490,116.0
"Amelia, Virginia",2020,10,4207,171.0
"Amelia, Virginia",2020,11,5090,180.0
"Amelia, Virginia",2020,12,9495,216.0
"Amelia, Virginia",2021,1,15971,242.0
"Amelia, Virginia",2021,2,14073,237.0
"Amherst, Virginia",2020,3,16,0.0
"Amherst, Virginia",2020,4,268,4.0
"Amherst, Virginia",2020,5,650,0.0
"Amherst, Virginia",2020,6,874,0.0
"Amherst, Virginia",2020,7,1731,0.0
"Amherst, Virginia",2020,8,6463,21.0
"Amherst, Virginia",2020,9,10622,76.0
"Amherst, Virginia",2020,10,15824,135.0
"Amherst, Virginia",2020,11,20931,180.0
"Amherst, Virginia",2020,12,35090,244.0
"Amherst, Virginia",2021,1,60214,315.0
"Amherst, Virginia",2021,2,50676,245.0
"Amite, Mississippi",2020,3,13,2.0
"Amite, Mississippi",2020,4,452,20.0
"Amite, Mississippi",2020,5,1342,13.0
"Amite, Mississippi",2020,6,2148,53.0
"Amite, Mississippi",2020,7,4095,101.0
"Amite, Mississippi",2020,8,7595,189.0
"Amite, Mississippi",2020,9,9115,277.0
"Amite, Mississippi",2020,10,12287,366.0
"Amite, Mississippi",2020,11,14262,417.0
"Amite, Mississippi",2020,12,22971,550.0
"Amite, Mississippi",2021,1,30036,788.0
"Amite, Mississippi",2021,2,21710,624.0
"Anasco, Puerto Rico",2020,5,338,0.0
"Anasco, Puerto Rico",2020,6,1092,0.0
"Anasco, Puerto Rico",2020,7,2470,0.0
"Anasco, Puerto Rico",2020,8,4883,0.0
"Anasco, Puerto Rico",2020,9,6214,0.0
"Anasco, Puerto Rico",2020,10,7692,0.0
"Anasco, Puerto Rico",2020,11,12150,0.0
"Anasco, Puerto Rico",2020,12,18219,0.0
"Anasco, Puerto Rico",2021,1,22344,0.0
"Anasco, Puerto Rico",2021,2,15793,0.0
"Anchorage, Alaska",2020,3,407,8.0
"Anchorage, Alaska",2020,4,3987,109.0
"Anchorage, Alaska",2020,5,6244,124.0
"Anchorage, Alaska",2020,6,10558,161.0
"Anchorage, Alaska",2020,7,30652,260.0
"Anchorage, Alaska",2020,8,79157,490.0
"Anchorage, Alaska",2020,9,114225,830.0
"Anchorage, Alaska",2020,10,192243,1248.0
"Anchorage, Alaska",2020,11,376373,1743.0
"Anchorage, Alaska",2020,12,634509,3019.0
"Anchorage, Alaska",2021,1,753977,4022.0
"Anchorage, Alaska",2021,2,515730,2983.0
"Anderson, Kansas",2020,5,23,0.0
"Anderson, Kansas",2020,6,62,0.0
"Anderson, Kansas",2020,7,503,0.0
"Anderson, Kansas",2020,8,960,0.0
"Anderson, Kansas",2020,9,1747,0.0
"Anderson, Kansas",2020,10,4125,0.0
"Anderson, Kansas",2020,11,9327,0.0
"Anderson, Kansas",2020,12,14341,0.0
"Anderson, Kansas",2021,1,21459,0.0
"Anderson, Kansas",2021,2,15729,0.0
"Anderson, Kentucky",2020,3,20,11.0
"Anderson, Kentucky",2020,4,153,30.0
"Anderson, Kentucky",2020,5,373,31.0
"Anderson, Kentucky",2020,6,751,30.0
"Anderson, Kentucky",2020,7,1187,31.0
"Anderson, Kentucky",2020,8,2910,31.0
"Anderson, Kentucky",2020,9,4141,30.0
"Anderson, Kentucky",2020,10,6703,31.0
"Anderson, Kentucky",2020,11,11573,30.0
"Anderson, Kentucky",2020,12,23396,37.0
"Anderson, Kentucky",2021,1,38379,198.0
"Anderson, Kentucky",2021,2,30959,283.0
"Anderson, South Carolina",2020,3,252,2.0
"Anderson, South Carolina",2020,4,3363,146.0
"Anderson, South Carolina",2020,5,6229,249.0
"Anderson, South Carolina",2020,6,11400,286.0
"Anderson, South Carolina",2020,7,38755,748.0
"Anderson, South Carolina",2020,8,80750,2441.0
"Anderson, South Carolina",2020,9,114856,4555.0
"Anderson, South Carolina",2020,10,161124,5982.0
"Anderson, South Carolina",2020,11,210875,6442.0
"Anderson, South Carolina",2020,12,310423,7911.0
"Anderson, South Carolina",2021,1,462929,9948.0
"Anderson, South Carolina",2021,2,372844,8285.0
"Anderson, Tennessee",2020,3,45,0.0
"Anderson, Tennessee",2020,4,493,23.0
"Anderson, Tennessee",2020,5,1081,31.0
"Anderson, Tennessee",2020,6,1946,57.0
"Anderson, Tennessee",2020,7,8742,84.0
"Anderson, Tennessee",2020,8,23274,207.0
"Anderson, Tennessee",2020,9,31704,313.0
"Anderson, Tennessee",2020,10,46868,416.0
"Anderson, Tennessee",2020,11,72359,674.0
"Anderson, Tennessee",2020,12,136586,1390.0
"Anderson, Tennessee",2021,1,205226,3099.0
"Anderson, Tennessee",2021,2,150698,2894.0
"Anderson, Texas",2020,4,245,0.0
"Anderson, Texas",2020,5,1626,0.0
"Anderson, Texas",2020,6,16472,30.0
"Anderson, Texas",2020,7,54746,121.0
"Anderson, Texas",2020,8,74716,461.0
"Anderson, Texas",2020,9,78854,748.0
"Anderson, Texas",2020,10,89872,1166.0
"Anderson, Texas",2020,11,92163,1322.0
"Anderson, Texas",2020,12,120269,1702.0
"Anderson, Texas",2021,1,170372,2339.0
"Anderson, Texas",2021,2,119490,1947.0
"Andrew, Missouri",2020,4,24,0.0
"Andrew, Missouri",2020,5,473,0.0
"Andrew, Missouri",2020,6,1139,0.0
"Andrew, Missouri",2020,7,1960,22.0
"Andrew, Missouri",2020,8,3102,31.0
"Andrew, Missouri",2020,9,5824,39.0
"Andrew, Missouri",2020,10,11526,141.0
"Andrew, Missouri",2020,11,18942,249.0
"Andrew, Missouri",2020,12,30167,388.0
"Andrew, Missouri",2021,1,37078,481.0
"Andrew, Missouri",2021,2,25358,340.0
"Andrews, Texas",2020,4,399,0.0
"Andrews, Texas",2020,5,707,0.0
"Andrews, Texas",2020,6,1147,0.0
"Andrews, Texas",2020,7,5311,78.0
"Andrews, Texas",2020,8,10052,221.0
"Andrews, Texas",2020,9,12079,245.0
"Andrews, Texas",2020,10,16675,310.0
"Andrews, Texas",2020,11,25844,353.0
"Andrews, Texas",2020,12,38630,594.0
"Andrews, Texas",2021,1,48381,1045.0
"Andrews, Texas",2021,2,33458,883.0
"Androscoggin, Maine",2020,3,78,0.0
"Androscoggin, Maine",2020,4,917,22.0
"Androscoggin, Maine",2020,5,4635,62.0
"Androscoggin, Maine",2020,6,12405,102.0
"Androscoggin, Maine",2020,7,15869,143.0
"Androscoggin, Maine",2020,8,17879,269.0
"Androscoggin, Maine",2020,9,19838,300.0
"Androscoggin, Maine",2020,10,25359,310.0
"Androscoggin, Maine",2020,11,35553,411.0
"Androscoggin, Maine",2020,12,64212,1163.0
"Androscoggin, Maine",2021,1,109773,1522.0
"Androscoggin, Maine",2021,2,90743,1082.0
"Angelina, Texas",2020,3,14,0.0
"Angelina, Texas",2020,4,689,0.0
"Angelina, Texas",2020,5,4129,42.0
"Angelina, Texas",2020,6,10021,162.0
"Angelina, Texas",2020,7,30886,441.0
"Angelina, Texas",2020,8,61876,1613.0
"Angelina, Texas",2020,9,71873,2279.0
"Angelina, Texas",2020,10,85126,2707.0
"Angelina, Texas",2020,11,97978,2862.0
"Angelina, Texas",2020,12,142798,3728.0
"Angelina, Texas",2021,1,201509,5689.0
"Angelina, Texas",2021,2,151428,4695.0
"Anne Arundel, Maryland",2020,3,667,5.0
"Anne Arundel, Maryland",2020,4,26665,1119.0
"Anne Arundel, Maryland",2020,5,86823,4184.0
"Anne Arundel, Maryland",2020,6,138399,5803.0
"Anne Arundel, Maryland",2020,7,180590,6564.0
"Anne Arundel, Maryland",2020,8,237257,7048.0
"Anne Arundel, Maryland",2020,9,279485,7271.0
"Anne Arundel, Maryland",2020,10,345703,8118.0
"Anne Arundel, Maryland",2020,11,430556,8669.0
"Anne Arundel, Maryland",2020,12,642003,10053.0
"Anne Arundel, Maryland",2021,1,907552,12921.0
"Anne Arundel, Maryland",2021,2,682390,9967.0
"Anoka, Minnesota",2020,3,150,0.0
"Anoka, Minnesota",2020,4,2727,55.0
"Anoka, Minnesota",2020,5,24685,1241.0
"Anoka, Minnesota",2020,6,52904,2744.0
"Anoka, Minnesota",2020,7,80593,3419.0
"Anoka, Minnesota",2020,8,123893,3593.0
"Anoka, Minnesota",2020,9,165123,3872.0
"Anoka, Minnesota",2020,10,242745,4536.0
"Anoka, Minnesota",2020,11,482097,5793.0
"Anoka, Minnesota",2020,12,827750,8522.0
"Anoka, Minnesota",2021,1,950444,11000.0
"Anoka, Minnesota",2021,2,647074,7537.0
"Anson, North Carolina",2020,3,1,0.0
"Anson, North Carolina",2020,4,381,0.0
"Anson, North Carolina",2020,5,1411,4.0
"Anson, North Carolina",2020,6,2751,30.0
"Anson, North Carolina",2020,7,6938,38.0
"Anson, North Carolina",2020,8,11416,87.0
"Anson, North Carolina",2020,9,15795,106.0
"Anson, North Carolina",2020,10,21248,241.0
"Anson, North Carolina",2020,11,24625,392.0
"Anson, North Carolina",2020,12,36528,593.0
"Anson, North Carolina",2021,1,54312,1113.0
"Anson, North Carolina",2021,2,43303,942.0
"Antelope, Nebraska",2020,3,2,0.0
"Antelope, Nebraska",2020,4,36,0.0
"Antelope, Nebraska",2020,5,191,0.0
"Antelope, Nebraska",2020,6,247,7.0
"Antelope, Nebraska",2020,7,440,31.0
"Antelope, Nebraska",2020,8,645,31.0
"Antelope, Nebraska",2020,9,1412,30.0
"Antelope, Nebraska",2020,10,4152,31.0
"Antelope, Nebraska",2020,11,7807,30.0
"Antelope, Nebraska",2020,12,12136,101.0
"Antelope, Nebraska",2021,1,13848,156.0
"Antelope, Nebraska",2021,2,9253,120.0
"Antrim, Michigan",2020,3,5,0.0
"Antrim, Michigan",2020,4,225,1.0
"Antrim, Michigan",2020,5,332,0.0
"Antrim, Michigan",2020,6,445,0.0
"Antrim, Michigan",2020,7,865,0.0
"Antrim, Michigan",2020,8,1422,1.0
"Antrim, Michigan",2020,9,1958,0.0
"Antrim, Michigan",2020,10,3008,0.0
"Antrim, Michigan",2020,11,8368,77.0
"Antrim, Michigan",2020,12,18976,241.0
"Antrim, Michigan",2021,1,27703,454.0
"Antrim, Michigan",2021,2,20789,371.0
"Apache, Arizona",2020,3,100,0.0
"Apache, Arizona",2020,4,4790,97.0
"Apache, Arizona",2020,5,29052,543.0
"Apache, Arizona",2020,6,58966,1804.0
"Apache, Arizona",2020,7,82964,3370.0
"Apache, Arizona",2020,8,100075,4442.0
"Apache, Arizona",2020,9,102807,4767.0
"Apache, Arizona",2020,10,116509,5180.0
"Apache, Arizona",2020,11,136779,5624.0
"Apache, Arizona",2020,12,202900,6612.0
"Apache, Arizona",2021,1,266072,8508.0
"Apache, Arizona",2021,2,199496,6770.0
"Appanoose, Iowa",2020,3,6,0.0
"Appanoose, Iowa",2020,4,45,39.0
"Appanoose, Iowa",2020,5,250,90.0
"Appanoose, Iowa",2020,6,528,90.0
"Appanoose, Iowa",2020,7,892,93.0
"Appanoose, Iowa",2020,8,1811,93.0
"Appanoose, Iowa",2020,9,3456,90.0
"Appanoose, Iowa",2020,10,6114,93.0
"Appanoose, Iowa",2020,11,17440,160.0
"Appanoose, Iowa",2020,12,27595,898.0
"Appanoose, Iowa",2021,1,33453,1188.0
"Appanoose, Iowa",2021,2,23564,910.0
"Appling, Georgia",2020,3,3,0.0
"Appling, Georgia",2020,4,749,40.0
"Appling, Georgia",2020,5,3395,329.0
"Appling, Georgia",2020,6,6237,396.0
"Appling, Georgia",2020,7,12254,462.0
"Appling, Georgia",2020,8,23514,616.0
"Appling, Georgia",2020,9,29199,769.0
"Appling, Georgia",2020,10,36771,1060.0
"Appling, Georgia",2020,11,39094,1151.0
"Appling, Georgia",2020,12,45864,1307.0
"Appling, Georgia",2021,1,58136,1461.0
"Appling, Georgia",2021,2,42052,1138.0
"Appomattox, Virginia",2020,4,228,0.0
"Appomattox, Virginia",2020,5,751,0.0
"Appomattox, Virginia",2020,6,1039,0.0
"Appomattox, Virginia",2020,7,1577,0.0
"Appomattox, Virginia",2020,8,3409,10.0
"Appomattox, Virginia",2020,9,5906,57.0
"Appomattox, Virginia",2020,10,8034,141.0
"Appomattox, Virginia",2020,11,10630,180.0
"Appomattox, Virginia",2020,12,16892,195.0
"Appomattox, Virginia",2021,1,31310,227.0
"Appomattox, Virginia",2021,2,26412,177.0
"Aransas, Texas",2020,4,48,0.0
"Aransas, Texas",2020,5,103,0.0
"Aransas, Texas",2020,6,246,0.0
"Aransas, Texas",2020,7,2491,47.0
"Aransas, Texas",2020,8,5726,471.0
"Aransas, Texas",2020,9,9001,540.0
"Aransas, Texas",2020,10,10532,558.0
"Aransas, Texas",2020,11,11320,540.0
"Aransas, Texas",2020,12,18326,653.0
"Aransas, Texas",2021,1,26824,822.0
"Aransas, Texas",2021,2,21683,635.0
"Arapahoe, Colorado",2020,3,1824,14.0
"Arapahoe, Colorado",2020,4,40358,1878.0
"Arapahoe, Colorado",2020,5,110884,7120.0
"Arapahoe, Colorado",2020,6,144870,10011.0
"Arapahoe, Colorado",2020,7,183872,10920.0
"Arapahoe, Colorado",2020,8,235591,11301.0
"Arapahoe, Colorado",2020,9,265168,11110.0
"Arapahoe, Colorado",2020,10,347301,12011.0
"Arapahoe, Colorado",2020,11,612389,12634.0
"Arapahoe, Colorado",2020,12,1052030,16254.0
"Arapahoe, Colorado",2021,1,1325382,19495.0
"Arapahoe, Colorado",2021,2,945830,13507.0
"Archer, Texas",2020,5,17,0.0
"Archer, Texas",2020,6,98,0.0
"Archer, Texas",2020,7,364,0.0
"Archer, Texas",2020,8,994,0.0
"Archer, Texas",2020,9,2090,29.0
"Archer, Texas",2020,10,3559,31.0
"Archer, Texas",2020,11,6183,46.0
"Archer, Texas",2020,12,12813,115.0
"Archer, Texas",2021,1,20993,251.0
"Archer, Texas",2021,2,15102,219.0
"Archuleta, Colorado",2020,3,2,0.0
"Archuleta, Colorado",2020,4,183,0.0
"Archuleta, Colorado",2020,5,248,0.0
"Archuleta, Colorado",2020,6,241,0.0
"Archuleta, Colorado",2020,7,552,0.0
"Archuleta, Colorado",2020,8,1245,0.0
"Archuleta, Colorado",2020,9,1495,0.0
"Archuleta, Colorado",2020,10,1864,0.0
"Archuleta, Colorado",2020,11,3631,0.0
"Archuleta, Colorado",2020,12,12408,0.0
"Archuleta, Colorado",2021,1,17261,12.0
"Archuleta, Colorado",2021,2,12391,20.0
"Arecibo, Puerto Rico",2020,5,1407,0.0
"Arecibo, Puerto Rico",2020,6,2984,0.0
"Arecibo, Puerto Rico",2020,7,5436,0.0
"Arecibo, Puerto Rico",2020,8,11763,0.0
"Arecibo, Puerto Rico",2020,9,19521,0.0
"Arecibo, Puerto Rico",2020,10,30547,0.0
"Arecibo, Puerto Rico",2020,11,40261,0.0
"Arecibo, Puerto Rico",2020,12,62242,0.0
"Arecibo, Puerto Rico",2021,1,79019,0.0
"Arecibo, Puerto Rico",2021,2,55401,0.0
"Arenac, Michigan",2020,3,1,0.0
"Arenac, Michigan",2020,4,264,11.0
"Arenac, Michigan",2020,5,930,31.0
"Arenac, Michigan",2020,6,1125,41.0
"Arenac, Michigan",2020,7,1203,69.0
"Arenac, Michigan",2020,8,1453,93.0
"Arenac, Michigan",2020,9,1996,90.0
"Arenac, Michigan",2020,10,2676,93.0
"Arenac, Michigan",2020,11,7472,232.0
"Arenac, Michigan",2020,12,16949,682.0
"Arenac, Michigan",2021,1,20535,747.0
"Arenac, Michigan",2021,2,14570,475.0
"Arkansas, Arkansas",2020,3,5,0.0
"Arkansas, Arkansas",2020,4,53,0.0
"Arkansas, Arkansas",2020,5,78,0.0
"Arkansas, Arkansas",2020,6,419,0.0
"Arkansas, Arkansas",2020,7,3114,14.0
"Arkansas, Arkansas",2020,8,7502,49.0
"Arkansas, Arkansas",2020,9,10133,139.0
"Arkansas, Arkansas",2020,10,18036,379.0
"Arkansas, Arkansas",2020,11,25407,597.0
"Arkansas, Arkansas",2020,12,35240,800.0
"Arkansas, Arkansas",2021,1,48008,1055.0
"Arkansas, Arkansas",2021,2,37809,740.0
"Arlington, Virginia",2020,3,733,6.0
"Arlington, Virginia",2020,4,14381,420.0
"Arlington, Virginia",2020,5,48778,2366.0
"Arlington, Virginia",2020,6,69939,3742.0
"Arlington, Virginia",2020,7,83062,4147.0
"Arlington, Virginia",2020,8,99978,4217.0
"Arlington, Virginia",2020,9,113146,4363.0
"Arlington, Virginia",2020,10,133957,4725.0
"Arlington, Virginia",2020,11,162783,4672.0
"Arlington, Virginia",2020,12,235929,5181.0
"Arlington, Virginia",2021,1,324223,5886.0
"Arlington, Virginia",2021,2,247037,4151.0
"Armstrong, Pennsylvania",2020,3,17,0.0
"Armstrong, Pennsylvania",2020,4,895,34.0
"Armstrong, Pennsylvania",2020,5,1763,104.0
"Armstrong, Pennsylvania",2020,6,2025,161.0
"Armstrong, Pennsylvania",2020,7,3452,186.0
"Armstrong, Pennsylvania",2020,8,7657,248.0
"Armstrong, Pennsylvania",2020,9,11705,434.0
"Armstrong, Pennsylvania",2020,10,17560,593.0
"Armstrong, Pennsylvania",2020,11,37755,932.0
"Armstrong, Pennsylvania",2020,12,81298,1768.0
"Armstrong, Pennsylvania",2021,1,129080,2780.0
"Armstrong, Pennsylvania",2021,2,94753,2284.0
"Armstrong, Texas",2020,4,23,0.0
"Armstrong, Texas",2020,5,65,0.0
"Armstrong, Texas",2020,6,85,0.0
"Armstrong, Texas",2020,7,105,0.0
"Armstrong, Texas",2020,8,277,0.0
"Armstrong, Texas",2020,9,359,20.0
"Armstrong, Texas",2020,10,588,31.0
"Armstrong, Texas",2020,11,1125,30.0
"Armstrong, Texas",2020,12,2666,123.0
"Armstrong, Texas",2021,1,3846,174.0
"Armstrong, Texas",2021,2,2897,120.0
"Aroostook, Maine",2020,4,72,0.0
"Aroostook, Maine",2020,5,218,10.0
"Aroostook, Maine",2020,6,415,30.0
"Aroostook, Maine",2020,7,836,31.0
"Aroostook, Maine",2020,8,1070,31.0
"Aroostook, Maine",2020,9,1229,30.0
"Aroostook, Maine",2020,10,1723,31.0
"Aroostook, Maine",2020,11,2753,30.0
"Aroostook, Maine",2020,12,10624,82.0
"Aroostook, Maine",2021,1,29594,813.0
"Aroostook, Maine",2021,2,24134,856.0
"Arroyo, Puerto Rico",2020,5,265,0.0
"Arroyo, Puerto Rico",2020,6,652,0.0
"Arroyo, Puerto Rico",2020,7,1724,0.0
"Arroyo, Puerto Rico",2020,8,3145,0.0
"Arroyo, Puerto Rico",2020,9,4448,0.0
"Arroyo, Puerto Rico",2020,10,5832,0.0
"Arroyo, Puerto Rico",2020,11,6758,0.0
"Arroyo, Puerto Rico",2020,12,8638,0.0
"Arroyo, Puerto Rico",2021,1,10159,0.0
"Arroyo, Puerto Rico",2021,2,6955,0.0
"Arthur, Nebraska",2020,8,26,0.0
"Arthur, Nebraska",2020,9,30,0.0
"Arthur, Nebraska",2020,10,84,0.0
"Arthur, Nebraska",2020,11,346,0.0
"Arthur, Nebraska",2020,12,512,0.0
"Arthur, Nebraska",2021,1,591,0.0
"Arthur, Nebraska",2021,2,440,4.0
"Ascension, Louisiana",2020,3,905,19.0
"Ascension, Louisiana",2020,4,13198,733.0
"Ascension, Louisiana",2020,5,22777,1521.0
"Ascension, Louisiana",2020,6,29091,1734.0
"Ascension, Louisiana",2020,7,55803,1950.0
"Ascension, Louisiana",2020,8,93441,2491.0
"Ascension, Louisiana",2020,9,107894,2851.0
"Ascension, Louisiana",2020,10,122531,3047.0
"Ascension, Louisiana",2020,11,148767,3099.0
"Ascension, Louisiana",2020,12,212366,3475.0
"Ascension, Louisiana",2021,1,285285,3953.0
"Ascension, Louisiana",2021,2,213032,2832.0
"Ashe, North Carolina",2020,4,94,0.0
"Ashe, North Carolina",2020,5,647,0.0
"Ashe, North Carolina",2020,6,1329,21.0
"Ashe, North Carolina",2020,7,2240,31.0
"Ashe, North Carolina",2020,8,5176,31.0
"Ashe, North Carolina",2020,9,7259,30.0
"Ashe, North Carolina",2020,10,11044,51.0
"Ashe, North Carolina",2020,11,19023,90.0
"Ashe, North Carolina",2020,12,31482,391.0
"Ashe, North Carolina",2021,1,46908,904.0
"Ashe, North Carolina",2021,2,35229,739.0
"Ashland, Ohio",2020,3,20,0.0
"Ashland, Ohio",2020,4,140,0.0
"Ashland, Ohio",2020,5,461,0.0
"Ashland, Ohio",2020,6,991,5.0
"Ashland, Ohio",2020,7,2708,80.0
"Ashland, Ohio",2020,8,4757,96.0
"Ashland, Ohio",2020,9,6216,120.0
"Ashland, Ohio",2020,10,11461,191.0
"Ashland, Ohio",2020,11,24683,631.0
"Ashland, Ohio",2020,12,63836,1103.0
"Ashland, Ohio",2021,1,100401,1176.0
"Ashland, Ohio",2021,2,73148,1228.0
"Ashland, Wisconsin",2020,3,1,0.0
"Ashland, Wisconsin",2020,4,49,0.0
"Ashland, Wisconsin",2020,5,62,0.0
"Ashland, Wisconsin",2020,6,86,0.0
"Ashland, Wisconsin",2020,7,272,0.0
"Ashland, Wisconsin",2020,8,870,27.0
"Ashland, Wisconsin",2020,9,1960,45.0
"Ashland, Wisconsin",2020,10,7021,81.0
"Ashland, Wisconsin",2020,11,15461,187.0
"Ashland, Wisconsin",2020,12,28526,388.0
"Ashland, Wisconsin",2021,1,35359,496.0
"Ashland, Wisconsin",2021,2,24527,320.0
"Ashley, Arkansas",2020,3,3,0.0
"Ashley, Arkansas",2020,4,294,0.0
"Ashley, Arkansas",2020,5,555,0.0
"Ashley, Arkansas",2020,6,1351,20.0
"Ashley, Arkansas",2020,7,3954,88.0
"Ashley, Arkansas",2020,8,10593,178.0
"Ashley, Arkansas",2020,9,12286,250.0
"Ashley, Arkansas",2020,10,15369,354.0
"Ashley, Arkansas",2020,11,20905,390.0
"Ashley, Arkansas",2020,12,33765,555.0
"Ashley, Arkansas",2021,1,45626,745.0
"Ashley, Arkansas",2021,2,34155,594.0
"Ashtabula, Ohio",2020,3,45,0.0
"Ashtabula, Ohio",2020,4,1616,130.0
"Ashtabula, Ohio",2020,5,7140,774.0
"Ashtabula, Ohio",2020,6,11661,1198.0
"Ashtabula, Ohio",2020,7,14517,1365.0
"Ashtabula, Ohio",2020,8,17954,1420.0
"Ashtabula, Ohio",2020,9,19100,1416.0
"Ashtabula, Ohio",2020,10,22255,1488.0
"Ashtabula, Ohio",2020,11,49212,1518.0
"Ashtabula, Ohio",2020,12,102013,1942.0
