county,TotalPop,PorPop,IncomePerCap,NewPoverty
"Warren County, Kentucky",123824,2483725.8,25122.708333333332,20.05851692725158
"Warren County, Mississippi",47510,1130038.7,21842.416666666668,23.785280993475055
"Warren County, Missouri",33554,429505.5,27826.8,12.800426178697025
"Warren County, New Jersey",107088,880622.4,36179.34782608696,8.223352756611385
"Warren County, New York",64701,642520.2,32854.36842105263,9.930606945796818
"Warren County, North Carolina",20190,449364.0,23707.166666666668,22.25676077265973
"Warren County, Ohio",223868,1112577.3,34863.545454545456,4.9697915736058755
"Warren County, Pennsylvania",40345,540416.2,26557.46153846154,13.394874209939273
"Warren County, Tennessee",40210,873497.4,21177.11111111111,21.723387217110172
"Warren County, Virginia",38991,384880.3,30121.625,9.871003564925239
"Warrick County, Indiana",61581,473020.9,32050.81818181818,7.681279940241309
"Wasatch County, Utah",29306,228504.19999999998,29104.5,7.797181464546509
"Wasco County, Oregon",25687,351162.3,25089.75,13.67081792346323
"Waseca County, Minnesota",18898,173075.4,28121.4,9.158397714043813
"Washakie County, Wyoming",8253,106190.3,26828.333333333332,12.866872652368835
"Washburn County, Wisconsin",15638,203280.0,28253.6,12.999104744852282
"Washington County, Alabama",16746,367939.3,22631.4,21.971772363549505
"Washington County, Arkansas",223683,4250639.6,26141.65625,19.002962227795585
"Washington County, Colorado",4809,48059.200000000004,26879.0,9.993595342066959
"Washington County, Florida",24472,522183.5,19954.285714285714,21.337998528931024
"Washington County, Georgia",20506,548853.0,19635.8,26.765483273188334
"Washington County, Idaho",9996,156732.0,21608.666666666668,15.679471788715487
"Washington County, Illinois",14260,138899.5,29541.75,9.740497896213183
"Washington County, Indiana",27807,369856.6,22951.5,13.300845110943287
"Washington County, Iowa",22095,202645.7,28599.6,9.171563702195067
"Washington County, Kansas",5572,53852.0,27030.5,9.664752333094041
"Washington County, Kentucky",11999,204119.4,22354.666666666668,17.01136761396783
"Washington County, Maine",31822,579050.2,24442.46153846154,18.196536986990132
"Washington County, Maryland",149546,1848926.0,27783.3125,12.363593810600083
"Washington County, Minnesota",250979,1236072.2,40556.72,4.925002490248188
"Washington County, Mississippi",48002,1620753.7,18326.21052631579,33.76429523769843
"Washington County, Missouri",24968,506699.5,18344.8,20.293956264017943
"Washington County, Nebraska",20414,199489.9,34220.4,9.77221024786911
"Washington County, New York",62183,781058.7,27613.882352941175,12.560646800572503
"Washington County, North Carolina",12331,296553.80000000005,20811.0,24.04945259914038
"Washington County, Ohio",60871,970358.0,27139.1875,15.941219956958157
"Washington County, Oklahoma",51867,725455.5,26636.69230769231,13.9868413442073
"Washington County, Oregon",572071,5904460.2,34970.817307692305,10.32120173894499
"Washington County, Pennsylvania",207661,2074169.2,30248.389830508473,9.988246228227736
"Washington County, Rhode Island",126190,1433621.9,41426.357142857145,11.360820191774307
"Washington County, Tennessee",126437,2067444.9,25970.608695652172,16.35158141999573
"Washington County, Texas",34667,471543.1,28756.666666666668,13.602074018519051
"Washington County, Utah",155577,2221384.0,24403.619047619046,14.278357340738026
"Washington County, Vermont",58691,687138.1,34282.78947368421,11.707725204886609
"Washington County, Virginia",54457,808584.9,26276.53846153846,14.848135225958096
"Washington County, Wisconsin",133967,739424.7000000001,35677.357142857145,5.519454044652788
"Washington Parish, Louisiana",46449,1219883.6,17579.545454545456,26.262860341449763
"Washita County, Oklahoma",11550,163967.8,26148.75,14.196346320346318
"Washoe County, Nevada",445551,5969597.6,32915.811320754714,13.39823634106982
"Washtenaw County, Michigan",361509,5953985.3,37016.58,16.469812093198232
"Watauga County, North Carolina",53421,1675800.1,28360.0,31.36968795043148
"Watonwan County, Minnesota",10936,134032.2,27738.666666666668,12.256053401609364
"Waukesha County, Wisconsin",396731,2004961.3,41728.58139534884,5.053704651262443
"Waupaca County, Wisconsin",51651,569476.2000000001,29448.666666666668,11.025463204971832
"Waushara County, Wisconsin",24170,269772.0,26566.14285714286,11.161439801406702
"Wayne County, Georgia",29833,661985.4,19713.166666666668,22.189702678242217
"Wayne County, Illinois",16569,261618.09999999998,25125.2,15.78961313295914
"Wayne County, Indiana",66972,1224716.8,23707.0,18.286997551215435
"Wayne County, Iowa",6405,101417.1,23831.0,15.834051522248245
"Wayne County, Kentucky",20692,480570.5,17336.8,23.22494200657259
"Wayne County, Michigan",1763822,41995890.6,23154.916943521595,23.809596773370558
"Wayne County, Mississippi",20458,496808.0,21677.75,24.284289764395346
"Wayne County, Missouri",13369,312748.60000000003,18866.75,23.393567207719354
"Wayne County, Nebraska",9409,136605.9,27986.0,14.518641726007013
"Wayne County, New York",91442,1075332.5,27175.363636363636,11.759722009579843
"Wayne County, North Carolina",124496,2637203.7,22678.615384615383,21.183039615730628
"Wayne County, Ohio",115915,1522014.8,25509.75,13.130438683518095
"Wayne County, Pennsylvania",51656,564983.1,26524.85714285714,10.93741482112436
"Wayne County, Tennessee",16713,325458.8,18506.25,19.473391970322503
"Wayne County, Utah",2700,24840.0,22195.0,9.2
"Wayne County, West Virginia",41063,853101.6,20249.272727272728,20.775432871441442
"Waynesboro city, Virginia",21620,374437.4,22879.0,17.319028677150786
"Weakley County, Tennessee",33776,813128.0,19640.81818181818,24.07413548081478
"Webb County, Texas",269624,8478589.8,14936.233333333334,31.445975877518325
"Weber County, Utah",244101,2979201.6,24151.64,12.204790639940025
"Webster County, Georgia",2627,51267.1,22192.0,19.51545489151123
"Webster County, Iowa",36945,633455.1,24537.666666666668,17.145895249695492
"Webster County, Kentucky",13180,278596.8,21082.5,21.137845220030346
"Webster County, Mississippi",9868,251282.5,19810.0,25.46437981353871
"Webster County, Missouri",37558,687394.3,20041.875,18.302207252782363
"Webster County, Nebraska",3597,40626.600000000006,26019.0,11.294578815679735
"Webster County, West Virginia",8637,231351.5,21285.333333333332,26.78609470881093
"Webster Parish, Louisiana",40043,1002169.2,19288.727272727272,25.027325624953175
"Weld County, Colorado",285729,3267609.7,30952.454545454544,11.436044993682826
"Wells County, Indiana",27832,308816.9,25948.85714285714,11.095749496981892
"Wells County, North Dakota",4089,23585.699999999997,33017.5,5.768085106382978
"West Baton Rouge Parish, Louisiana",25518,466293.39999999997,27050.6,18.27311701544008
"West Carroll Parish, Louisiana",11274,247714.59999999998,22388.666666666668,21.9722015256342
"West Feliciana Parish, Louisiana",15376,184359.2,21244.333333333332,11.99006243496358
"Westchester County, New York",975321,9228255.2,50934.47511312217,9.461762025015354
"Westmoreland County, Pennsylvania",356835,3694093.1,30218.02,10.3523844353833
"Westmoreland County, Virginia",17596,167093.6,32204.0,9.496112752898386
"Weston County, Wyoming",7117,101841.7,31058.5,14.309638892791906
"Wetzel County, West Virginia",15793,367449.7,22025.8,23.266618121952764
"Wexford County, Michigan",32915,570901.3,21678.625,17.344715175451924
"Wharton County, Texas",41430,722394.9,23593.545454545456,17.436517016654598
"Whatcom County, Washington",212738,3379509.9,30195.823529411766,15.88578392200735
"Wheatland County, Montana",2108,41738.4,20165.0,19.8
"Wheeler County, Georgia",7952,240178.5,11873.5,30.203533702213278
"Wheeler County, Nebraska",846,2199.6,28257.0,2.6
"Wheeler County, Oregon",1415,29149.000000000004,21268.0,20.6
"Wheeler County, Texas",5599,107039.4,25724.5,19.117592427219144
"White County, Arkansas",78706,1344437.4000000001,22559.923076923078,17.081765049678552
"White County, Georgia",28509,508810.0,25364.6,17.847346451997616
"White County, Illinois",14186,196791.0,25996.0,13.872197941632596
"White County, Indiana",24279,237914.4,27013.375,9.799184480415173
"White County, Tennessee",26394,461656.9,19378.0,17.49097901038115
"White Pine County, Nevada",9858,135494.1,25612.666666666668,13.744583079732198
"Whiteside County, Illinois",56823,631638.9,27911.61111111111,11.115902011509425
"Whitfield County, Georgia",103963,2005993.4000000001,22458.055555555555,19.29526273770476
"Whitley County, Indiana",33481,317903.1,28787.714285714286,9.49503001702458
"Whitley County, Kentucky",36027,909573.2,18437.125,25.24698698198573
"Whitman County, Washington",47794,1578626.7,23869.9,33.02980918106875
"Wibaux County, Montana",1121,12106.8,24662.0,10.799999999999999
"Wichita County, Kansas",2157,9490.8,27111.0,4.3999999999999995
"Wichita County, Texas",131778,2351794.2,22280.13888888889,17.846637526749536
"Wicomico County, Maryland",102014,1634752.5,26800.526315789473,16.024785813711844
"Wilbarger County, Texas",12972,217273.5,21862.0,16.749421831637374
"Wilcox County, Alabama",10919,346817.5,14844.75,31.762752999358916
"Wilcox County, Georgia",8896,222278.30000000002,16984.25,24.986319694244607
"Wilkes County, Georgia",9905,263174.89999999997,21703.25,26.569904088844016
"Wilkes County, North Carolina",68525,1430508.5,21313.14285714286,20.875716891645386
"Wilkin County, Minnesota",6398,62759.2,28581.5,9.809190371991248
"Wilkinson County, Georgia",9147,213560.8,19420.333333333332,23.34763310374986
"Wilkinson County, Mississippi",9084,351894.3,12869.0,38.73781373844121
"Will County, Illinois",687727,5169269.3,32166.0,7.516455366737092
"Willacy County, Texas",21839,769702.0,14072.0,35.2443793213975
"Williams County, North Dakota",32916,296819.9,45124.142857142855,9.017496050552923
"Williams County, Ohio",37061,496251.6,24253.444444444445,13.390129786028439
"Williamsburg County, South Carolina",32256,866941.3,16943.909090909092,26.876900421626985
"Williamsburg city, Virginia",14817,314761.80000000005,29428.0,21.24328811500304
"Williamson County, Illinois",67477,1020280.7,25803.0,15.12042177334499
"Williamson County, Tennessee",212161,975534.5,51877.89189189189,4.598085887604225
"Williamson County, Texas",508313,3579185.1,34198.88764044944,7.041301520913295
"Wilson County, Kansas",8858,149186.0,25773.0,16.841950778956875
"Wilson County, North Carolina",81379,1696200.6,21353.473684210527,20.843222452966984
"Wilson County, Tennessee",128874,1206617.2,29727.52380952381,9.362766733398512
"Wilson County, Texas",47205,480669.8,28995.727272727272,10.18260353776083
"Winchester city, Virginia",27516,349249.0,29898.6,12.692578863206862
"Windham County, Connecticut",116674,1371638.0,30594.84,11.756158184342699
"Windham County, Vermont",43332,611415.5,30553.833333333332,14.110022616080494
"Windsor County, Vermont",55485,570123.7,33961.61111111111,10.275276200774984
"Winkler County, Texas",7777,138973.1,24412.333333333332,17.86975697569757
"Winn Parish, Louisiana",14631,401524.9,18238.25,27.443435171895292
"Winnebago County, Illinois",287512,4419188.8,25646.38157894737,15.370449929046439
"Winnebago County, Iowa",10545,106851.9,26541.333333333332,10.132944523470838
"Winnebago County, Wisconsin",169540,2224054.5,28880.536585365855,13.118169753450513
"Winneshiek County, Iowa",20575,173978.4,29749.0,8.455815309842041
"Winona County, Minnesota",50992,776190.8,26326.9,15.221815186695952
"Winston County, Alabama",23968,447421.5,21314.571428571428,18.66745243658211
"Winston County, Mississippi",18482,469308.79999999993,23306.0,25.392749702413155
"Wirt County, West Virginia",5800,122915.4,19656.0,21.192310344827586
"Wise County, Texas",63247,823094.2000000001,27872.18181818182,13.013964298701916
"Wise County, Virginia",39539,788420.7,21128.272727272728,19.940329800956018
"Wolfe County, Kentucky",7251,267999.0,13433.5,36.96028134050476
"Wood County, Ohio",129504,1987365.5,29689.39285714286,15.345977730417593
"Wood County, Texas",43315,582002.6,25453.9,13.436513909731039
"Wood County, West Virginia",86016,1454289.2,26268.846153846152,16.907194010416667
"Wood County, Wisconsin",73427,817479.0,28631.29411764706,11.133220749860406
"Woodbury County, Iowa",102397,1438941.6,24136.2,14.052575759055442
"Woodford County, Illinois",38942,288076.9,33045.0,7.397588721688666
"Woodford County, Kentucky",25817,376149.9,31234.875,14.56985319750552
"Woodruff County, Arkansas",6763,175190.5,19998.5,25.904258465178174
"Woods County, Oklahoma",9132,120359.4,27370.0,13.179960578186597
"Woodson County, Kansas",3178,65870.5,21714.5,20.727029578351164
"Woodward County, Oklahoma",21140,244668.4,26657.8,11.57371807000946
"Worcester County, Maryland",51559,535515.0,35104.933333333334,10.386450474214007
"Worcester County, Massachusetts",818249,9211255.9,33554.58139534884,11.25727730800771
"Worth County, Georgia",20809,448793.4,20657.6,21.5672737757701
"Worth County, Iowa",7502,75811.0,26930.333333333332,10.105438549720075
"Worth County, Missouri",2053,30795.0,22961.0,15.0
"Wrangell City and Borough, Alaska",2475,28957.5,29943.0,11.7
"Wright County, Iowa",12864,162265.0,28970.6,12.613883706467663
"Wright County, Minnesota",131130,661900.6,32859.58823529412,5.047667200488065
"Wright County, Missouri",18304,457332.0,20032.75,24.98535839160839
"Wyandot County, Ohio",22190,252614.9,25262.5,11.384177557458314
"Wyandotte County, Kansas",163227,3494575.1,19291.761904761905,21.409295643490353
"Wyoming County, New York",40886,454806.10000000003,26441.090909090908,11.123761189649269
"Wyoming County, Pennsylvania",27760,289191.6,28107.0,10.417564841498558
"Wyoming County, West Virginia",22130,491163.3,20518.666666666668,22.194455490284682
"Wythe County, Virginia",29048,442849.3,24643.666666666668,15.245431699256402
"Yabucoa Municipio, Puerto Rico",35025,1835559.5,8542.875,52.407123483226265
"Yadkin County, North Carolina",37825,654412.5,23212.285714285714,17.301057501652345
"Yakima County, Washington",248279,4756835.1,21090.2,19.15923255692185
"Yakutat City and Borough, Alaska",682,4228.400000000001,32393.0,6.200000000000001
"Yalobusha County, Mississippi",12426,280486.4,19977.333333333332,22.572541445356514
"Yamhill County, Oregon",102366,1412922.9,28578.882352941175,13.802658109137798
"Yancey County, North Carolina",17605,344832.9,21864.6,19.587213859698952
"Yankton County, South Dakota",22660,302335.7,30433.0,13.342263901147398
"Yates County, New York",25083,325441.0,26625.0,12.97456444603915
"Yauco Municipio, Puerto Rico",37585,1894410.9,8059.0,50.40337634694692
"Yavapai County, Arizona",220972,3266311.4,27903.85714285714,14.781562369893019
"Yazoo County, Mississippi",27496,963317.6000000001,17278.333333333332,35.03482688391039
"Yell County, Arkansas",21601,385428.6,20023.833333333332,17.843090597657515
"Yellow Medicine County, Minnesota",9930,123720.5,28025.75,12.459264853977844
"Yellowstone County, Montana",156332,1596491.5,31468.03125,10.212186244658803
"Yoakum County, Texas",8481,104606.70000000001,24517.5,12.334241245136187
"Yolo County, California",212605,4338309.5,32074.80487804878,20.405491404247314
"York County, Maine",201454,1720871.1,33342.775,8.542253318375412
"York County, Nebraska",13832,136471.5,29005.75,9.866360613071139
"York County, Pennsylvania",442216,4542707.6,29006.755555555555,10.27259891093945
"York County, South Carolina",251664,3256179.6,28213.304347826088,12.93859908449361
"York County, Virginia",67196,363181.8,38548.857142857145,5.404812786475385
"Young County, Texas",18166,298467.2,24668.5,16.4299900913795
"Yuba County, California",74644,1384616.4,21190.714285714286,18.549600771662824
"Yukon-Koyukuk Census Area, Alaska",5453,139011.0,21017.75,25.49257289565377
"Yuma County, Arizona",204281,4018140.7,21479.64150943396,19.66967412534695
"Yuma County, Colorado",10109,144280.40000000002,24841.0,14.272470076169752
"Zapata County, Texas",14415,490871.4,17884.333333333332,34.05281997918835
"Zavala County, Texas",12152,440820.6,12660.25,36.275559578670176
"Ziebach County, South Dakota",2837,122274.7,13461.0,43.1
